source_relation,date_day,platform,account_id,account_name,campaign_id,campaign_name,ad_group_id,ad_group_name,keyword_id,keyword_text,keyword_match_type,clicks,impressions,spend,conversions,conversions_value
ad_reporting__keyword_report,2024-04-17,Google Ads,46657,Dunder Mifflin Google Ads Account 657,CAMP-1186,Holiday Deals - Scented Candles,ADG-1978,Scented Candles - Promo,KW-462935,recycled scented candles,broad,1192,22763,1661.46,143.11,30933.33
ad_reporting__keyword_report,2024-04-18,Amazon Ads,20066,Dunder Mifflin Amazon Ads Account 66,CAMP-3798,Brand Awareness - Printer Paper,ADG-6565,Printer Paper - Promo,KW-357299,printer paper bulk,broad,285,7189,307.62,15.7,1637.3
ad_reporting__keyword_report,2024-04-18,Twitter Ads,15864,Dunder Mifflin Twitter Ads Account 864,CAMP-3408,Office Essentials - Envelopes,ADG-5955,Envelopes - Retargeting,KW-466309,envelopes,exact,413,9506,213.66,12.41,1527.29
ad_reporting__keyword_report,2024-04-19,Amazon Ads,49039,Dunder Mifflin Amazon Ads Account 39,CAMP-3823,Back to School - Envelopes,ADG-9416,Envelopes - Awareness,KW-686214,dm paper envelopes,exact,1020,25341,904.94,120.63,8977.81
ad_reporting__keyword_report,2024-04-19,Google Ads,55668,Dunder Mifflin Google Ads Account 668,CAMP-8608,Office Essentials - Envelopes,ADG-9590,Envelopes - Retargeting,KW-645304,envelopes online,broad,1175,19574,1334.72,190.24,39432.13
ad_reporting__keyword_report,2024-04-20,Twitter Ads,62614,Dunder Mifflin Twitter Ads Account 614,CAMP-3980,Office Essentials - Printer Paper,ADG-9646,Printer Paper - Promo,KW-180625,printer paper,broad,388,10565,172.29,22.74,1882.65
ad_reporting__keyword_report,2024-04-20,Twitter Ads,77114,Dunder Mifflin Twitter Ads Account 114,CAMP-8950,Sustainability - Envelopes,ADG-8986,Envelopes - Awareness,KW-756209,envelopes,broad,565,13115,397.91,25.92,3984.39
ad_reporting__keyword_report,2024-04-21,Amazon Ads,70530,Dunder Mifflin Amazon Ads Account 530,CAMP-2353,Brand Awareness - Scented Candles,ADG-3977,Scented Candles - Awareness,KW-708621,buy scented candles,exact,1323,22243,844.98,193.86,28401.14
ad_reporting__keyword_report,2024-04-21,Amazon Ads,50223,Dunder Mifflin Amazon Ads Account 223,CAMP-8333,Office Essentials - Cardstock,ADG-7800,Cardstock - Retargeting,KW-676592,cardstock offer,phrase,108,2540,90.44,7.71,874.0
ad_reporting__keyword_report,2024-04-21,Apple Search Ads,11404,Dunder Mifflin Apple Search Ads Account 404,CAMP-3189,Sustainability - Envelopes,ADG-5146,Envelopes - Awareness,KW-495159,buy envelopes,broad,1316,13458,902.34,172.02,24361.34
ad_reporting__keyword_report,2024-04-21,Twitter Ads,51061,Dunder Mifflin Twitter Ads Account 61,CAMP-4564,Office Essentials - Printer Paper,ADG-4731,Printer Paper - Promo,KW-150364,printer paper offer,broad,247,5563,173.56,9.61,1328.78
ad_reporting__keyword_report,2024-04-22,Amazon Ads,37697,Dunder Mifflin Amazon Ads Account 697,CAMP-4390,Holiday Deals - Notebooks,ADG-7653,Notebooks - Retargeting,KW-730456,notebooks,broad,386,7403,436.11,21.79,2266.79
ad_reporting__keyword_report,2024-04-22,Microsoft Ads,62481,Dunder Mifflin Microsoft Ads Account 481,CAMP-8764,Bulk Discounts - Cardstock,ADG-2302,Cardstock - Awareness,KW-424040,wholesale cardstock,exact,1586,21154,1194.31,191.89,33699.51
ad_reporting__keyword_report,2024-04-23,Apple Search Ads,45482,Dunder Mifflin Apple Search Ads Account 482,CAMP-3129,Sustainability - Eco Mugs,ADG-4349,Eco Mugs - Awareness,KW-767510,recycled eco mugs,phrase,1161,17527,1086.72,120.53,18276.37
ad_reporting__keyword_report,2024-04-24,Microsoft Ads,59444,Dunder Mifflin Microsoft Ads Account 444,CAMP-3235,Bulk Discounts - Sticky Notes,ADG-3164,Sticky Notes - Promo,KW-599622,sticky notes,phrase,18,500,13.81,2.01,388.26
ad_reporting__keyword_report,2024-04-25,Google Ads,13201,Dunder Mifflin Google Ads Account 201,CAMP-7445,Bulk Discounts - Notebooks,ADG-9660,Notebooks - Retargeting,KW-849685,notebooks sale,exact,2288,30339,1662.64,235.88,28974.89
ad_reporting__keyword_report,2024-04-25,Twitter Ads,55103,Dunder Mifflin Twitter Ads Account 103,CAMP-8979,Sustainability - Notebooks,ADG-8153,Notebooks - Retargeting,KW-472962,notebooks,broad,157,3400,71.34,12.57,1618.08
ad_reporting__keyword_report,2024-04-26,Microsoft Ads,71625,Dunder Mifflin Microsoft Ads Account 625,CAMP-3921,Bulk Discounts - Sticky Notes,ADG-6643,Sticky Notes - Promo,KW-669145,premium sticky notes,exact,675,20261,562.45,73.26,15699.15
ad_reporting__keyword_report,2024-04-28,Microsoft Ads,88067,Dunder Mifflin Microsoft Ads Account 67,CAMP-6193,Bulk Discounts - Sticky Notes,ADG-3942,Sticky Notes - Retargeting,KW-637662,sticky notes online,broad,1206,21336,1129.19,189.88,19003.21
ad_reporting__keyword_report,2024-04-28,Twitter Ads,11366,Dunder Mifflin Twitter Ads Account 366,CAMP-8138,Back to School - Envelopes,ADG-3351,Envelopes - Retargeting,KW-256742,cheap envelopes,broad,477,11512,188.17,31.92,3625.46
ad_reporting__keyword_report,2024-04-29,Google Ads,30512,Dunder Mifflin Google Ads Account 512,CAMP-1104,Holiday Deals - Cardstock,ADG-3357,Cardstock - Awareness,KW-549361,cardstock,exact,1533,25745,2136.86,260.37,25809.23
ad_reporting__keyword_report,2024-04-29,Pinterest Ads,76307,Dunder Mifflin Pinterest Ads Account 307,CAMP-8640,Back to School - Eco Mugs,ADG-4317,Eco Mugs - Promo,KW-210268,eco eco mugs,phrase,483,12236,262.58,26.61,3940.71
ad_reporting__keyword_report,2024-05-01,Apple Search Ads,78818,Dunder Mifflin Apple Search Ads Account 818,CAMP-5874,Holiday Deals - Sticky Notes,ADG-9131,Sticky Notes - Awareness,KW-187738,sticky notes,phrase,1262,19227,852.99,201.65,33683.89
ad_reporting__keyword_report,2024-05-01,Google Ads,45792,Dunder Mifflin Google Ads Account 792,CAMP-8147,Office Essentials - Sticky Notes,ADG-8594,Sticky Notes - Promo,KW-745241,dm paper sticky notes,broad,1259,15713,985.16,141.98,11465.64
ad_reporting__keyword_report,2024-05-02,Microsoft Ads,86725,Dunder Mifflin Microsoft Ads Account 725,CAMP-5393,Office Essentials - Cardstock,ADG-3805,Cardstock - Awareness,KW-191493,dunder mifflin cardstock,phrase,529,15614,543.27,53.17,11687.12
ad_reporting__keyword_report,2024-05-02,Pinterest Ads,71800,Dunder Mifflin Pinterest Ads Account 800,CAMP-1395,Sustainability - Envelopes,ADG-3395,Envelopes - Awareness,KW-556202,wholesale envelopes,phrase,309,9738,128.45,13.3,920.18
ad_reporting__keyword_report,2024-05-03,Microsoft Ads,97567,Dunder Mifflin Microsoft Ads Account 567,CAMP-1078,Brand Awareness - Envelopes,ADG-9570,Envelopes - Retargeting,KW-917025,recycled envelopes,phrase,317,9460,282.4,43.08,5583.84
ad_reporting__keyword_report,2024-05-03,Twitter Ads,44463,Dunder Mifflin Twitter Ads Account 463,CAMP-5155,Brand Awareness - Sticky Notes,ADG-7423,Sticky Notes - Promo,KW-185165,sticky notes,broad,457,14975,302.34,23.49,2567.72
ad_reporting__keyword_report,2024-05-03,Twitter Ads,51713,Dunder Mifflin Twitter Ads Account 713,CAMP-6343,Office Essentials - Notebooks,ADG-9430,Notebooks - Retargeting,KW-677264,cheap notebooks,broad,602,13364,320.4,47.67,6907.32
ad_reporting__keyword_report,2024-05-04,Amazon Ads,48931,Dunder Mifflin Amazon Ads Account 931,CAMP-7133,Bulk Discounts - Notebooks,ADG-7898,Notebooks - Promo,KW-422759,premium notebooks,broad,856,16390,639.85,47.45,6301.46
ad_reporting__keyword_report,2024-05-04,Apple Search Ads,50934,Dunder Mifflin Apple Search Ads Account 934,CAMP-8118,Back to School - Cardstock,ADG-7953,Cardstock - Retargeting,KW-146886,buy cardstock,broad,577,6636,396.01,73.53,13520.41
ad_reporting__keyword_report,2024-05-04,Google Ads,32397,Dunder Mifflin Google Ads Account 397,CAMP-3135,Brand Awareness - Eco Mugs,ADG-5418,Eco Mugs - Awareness,KW-175066,eco mugs,phrase,742,13385,935.22,121.8,20732.98
ad_reporting__keyword_report,2024-05-04,Google Ads,51710,Dunder Mifflin Google Ads Account 710,CAMP-8081,Bulk Discounts - Printer Paper,ADG-5702,Printer Paper - Retargeting,KW-380935,printer paper offer,broad,809,15068,825.22,66.09,13051.09
ad_reporting__keyword_report,2024-05-04,Pinterest Ads,92911,Dunder Mifflin Pinterest Ads Account 911,CAMP-1563,Office Essentials - Envelopes,ADG-5111,Envelopes - Retargeting,KW-125427,dm paper envelopes,phrase,248,8977,192.54,21.5,2322.96
ad_reporting__keyword_report,2024-05-04,Pinterest Ads,51989,Dunder Mifflin Pinterest Ads Account 989,CAMP-2964,Bulk Discounts - Sticky Notes,ADG-5239,Sticky Notes - Awareness,KW-527207,buy sticky notes,broad,316,8148,139.18,37.23,3307.81
ad_reporting__keyword_report,2024-05-06,Google Ads,53962,Dunder Mifflin Google Ads Account 962,CAMP-3247,Office Essentials - Printer Paper,ADG-6307,Printer Paper - Promo,KW-555714,wholesale printer paper,broad,1978,26048,2179.39,205.48,45214.35
ad_reporting__keyword_report,2024-05-06,Pinterest Ads,14111,Dunder Mifflin Pinterest Ads Account 111,CAMP-8821,Brand Awareness - Eco Mugs,ADG-3377,Eco Mugs - Promo,KW-164716,dm supplies eco mugs,phrase,388,12082,257.74,28.82,1848.59
ad_reporting__keyword_report,2024-05-08,Google Ads,69707,Dunder Mifflin Google Ads Account 707,CAMP-9684,Brand Awareness - Printer Paper,ADG-7111,Printer Paper - Retargeting,KW-538157,printer paper bulk,phrase,1863,38683,1594.05,215.65,19945.8
ad_reporting__keyword_report,2024-05-09,Apple Search Ads,20489,Dunder Mifflin Apple Search Ads Account 489,CAMP-3488,Bulk Discounts - Envelopes,ADG-8138,Envelopes - Promo,KW-588887,dm supplies envelopes,broad,1079,12989,1034.26,165.53,31176.22
ad_reporting__keyword_report,2024-05-10,Amazon Ads,67183,Dunder Mifflin Amazon Ads Account 183,CAMP-2471,Office Essentials - Notebooks,ADG-7633,Notebooks - Retargeting,KW-692496,eco notebooks,phrase,638,13669,667.55,80.32,13640.04
ad_reporting__keyword_report,2024-05-11,Apple Search Ads,95168,Dunder Mifflin Apple Search Ads Account 168,CAMP-9186,Office Essentials - Notebooks,ADG-3460,Notebooks - Promo,KW-871480,recycled notebooks,broad,1346,14594,1020.79,101.6,13988.31
ad_reporting__keyword_report,2024-05-12,Amazon Ads,33625,Dunder Mifflin Amazon Ads Account 625,CAMP-2121,Sustainability - Eco Mugs,ADG-9628,Eco Mugs - Promo,KW-689103,discount eco mugs,exact,473,13249,443.61,34.68,5615.7
ad_reporting__keyword_report,2024-05-12,Microsoft Ads,46022,Dunder Mifflin Microsoft Ads Account 22,CAMP-1432,Office Essentials - Scented Candles,ADG-2006,Scented Candles - Awareness,KW-350280,dunder mifflin scented candles,broad,942,12176,518.42,115.04,23182.53
ad_reporting__keyword_report,2024-05-12,Pinterest Ads,26575,Dunder Mifflin Pinterest Ads Account 575,CAMP-3417,Office Essentials - Scented Candles,ADG-5773,Scented Candles - Awareness,KW-279353,scented candles,broad,265,6641,212.96,31.44,4239.08
ad_reporting__keyword_report,2024-05-13,Microsoft Ads,48287,Dunder Mifflin Microsoft Ads Account 287,CAMP-8156,Back to School - Printer Paper,ADG-4885,Printer Paper - Promo,KW-254067,discount printer paper,phrase,261,8615,252.26,29.03,3386.99
ad_reporting__keyword_report,2024-05-13,Pinterest Ads,80912,Dunder Mifflin Pinterest Ads Account 912,CAMP-5631,Sustainability - Envelopes,ADG-5491,Envelopes - Promo,KW-657048,envelopes,exact,63,1922,38.12,3.87,287.89
ad_reporting__keyword_report,2024-05-14,Google Ads,83680,Dunder Mifflin Google Ads Account 680,CAMP-4240,Office Essentials - Eco Mugs,ADG-9540,Eco Mugs - Promo,KW-163060,wholesale eco mugs,phrase,1617,22074,1801.85,190.49,38470.21
ad_reporting__keyword_report,2024-05-14,Pinterest Ads,11592,Dunder Mifflin Pinterest Ads Account 592,CAMP-3565,Brand Awareness - Printer Paper,ADG-1389,Printer Paper - Retargeting,KW-880916,printer paper offer,exact,320,8211,147.54,27.21,2813.51
ad_reporting__keyword_report,2024-05-14,Twitter Ads,94407,Dunder Mifflin Twitter Ads Account 407,CAMP-7338,Holiday Deals - Cardstock,ADG-1141,Cardstock - Awareness,KW-576482,wholesale cardstock,broad,153,4695,74.25,11.86,858.25
ad_reporting__keyword_report,2024-05-15,Google Ads,87952,Dunder Mifflin Google Ads Account 952,CAMP-2242,Office Essentials - Cardstock,ADG-8715,Cardstock - Promo,KW-947349,cardstock,exact,1431,21788,1656.83,101.88,8448.96
ad_reporting__keyword_report,2024-05-15,Microsoft Ads,18928,Dunder Mifflin Microsoft Ads Account 928,CAMP-5663,Holiday Deals - Scented Candles,ADG-4500,Scented Candles - Awareness,KW-495006,scented candles offer,broad,869,12536,923.57,57.6,9445.62
ad_reporting__keyword_report,2024-05-15,Pinterest Ads,18115,Dunder Mifflin Pinterest Ads Account 115,CAMP-6459,Holiday Deals - Cardstock,ADG-4239,Cardstock - Retargeting,KW-399816,recycled cardstock,broad,829,16776,486.09,41.66,4524.51
ad_reporting__keyword_report,2024-05-15,Pinterest Ads,27894,Dunder Mifflin Pinterest Ads Account 894,CAMP-7362,Brand Awareness - Envelopes,ADG-1360,Envelopes - Awareness,KW-635225,dm supplies envelopes,broad,460,9366,343.46,52.07,6140.06
ad_reporting__keyword_report,2024-05-16,Apple Search Ads,35454,Dunder Mifflin Apple Search Ads Account 454,CAMP-5837,Holiday Deals - Sticky Notes,ADG-1284,Sticky Notes - Promo,KW-740771,recycled sticky notes,phrase,1285,16678,736.21,191.44,34929.53
ad_reporting__keyword_report,2024-05-16,Pinterest Ads,96598,Dunder Mifflin Pinterest Ads Account 598,CAMP-4999,Back to School - Cardstock,ADG-1882,Cardstock - Promo,KW-792813,discount cardstock,phrase,394,13571,241.97,31.12,2278.17
ad_reporting__keyword_report,2024-05-18,Apple Search Ads,69975,Dunder Mifflin Apple Search Ads Account 975,CAMP-8232,Bulk Discounts - Notebooks,ADG-9015,Notebooks - Awareness,KW-269891,cheap notebooks,phrase,740,13027,706.62,55.34,5121.61
ad_reporting__keyword_report,2024-05-18,Google Ads,15170,Dunder Mifflin Google Ads Account 170,CAMP-9257,Sustainability - Notebooks,ADG-1726,Notebooks - Promo,KW-595488,dm paper notebooks,broad,1159,16166,1232.35,171.88,17093.27
ad_reporting__keyword_report,2024-05-19,Pinterest Ads,89356,Dunder Mifflin Pinterest Ads Account 356,CAMP-9382,Brand Awareness - Notebooks,ADG-8781,Notebooks - Awareness,KW-724387,dm supplies notebooks,broad,599,16661,321.59,55.83,4180.67
ad_reporting__keyword_report,2024-05-20,Google Ads,28213,Dunder Mifflin Google Ads Account 213,CAMP-1210,Bulk Discounts - Scented Candles,ADG-4876,Scented Candles - Promo,KW-330007,cheap scented candles,broad,2307,34550,1774.46,200.94,42288.42
ad_reporting__keyword_report,2024-05-20,Google Ads,24094,Dunder Mifflin Google Ads Account 94,CAMP-3969,Office Essentials - Sticky Notes,ADG-9349,Sticky Notes - Awareness,KW-549473,wholesale sticky notes,broad,750,10131,842.73,59.64,9591.79
ad_reporting__keyword_report,2024-05-20,Microsoft Ads,36306,Dunder Mifflin Microsoft Ads Account 306,CAMP-8145,Brand Awareness - Sticky Notes,ADG-5351,Sticky Notes - Awareness,KW-438360,dunder mifflin sticky notes,phrase,864,14948,885.49,54.3,10289.72
ad_reporting__keyword_report,2024-05-20,Microsoft Ads,23631,Dunder Mifflin Microsoft Ads Account 631,CAMP-8520,Bulk Discounts - Envelopes,ADG-9455,Envelopes - Promo,KW-378234,envelopes,phrase,296,4712,168.44,35.81,6621.84
ad_reporting__keyword_report,2024-05-20,Pinterest Ads,14038,Dunder Mifflin Pinterest Ads Account 38,CAMP-5178,Office Essentials - Notebooks,ADG-6868,Notebooks - Promo,KW-422209,dunder mifflin notebooks,broad,499,11652,400.96,32.92,5593.8
ad_reporting__keyword_report,2024-05-20,Pinterest Ads,96426,Dunder Mifflin Pinterest Ads Account 426,CAMP-7835,Back to School - Notebooks,ADG-7733,Notebooks - Awareness,KW-108315,buy notebooks,phrase,220,4780,156.04,23.04,2631.83
ad_reporting__keyword_report,2024-05-21,Amazon Ads,22647,Dunder Mifflin Amazon Ads Account 647,CAMP-1631,Brand Awareness - Eco Mugs,ADG-6050,Eco Mugs - Promo,KW-338294,eco eco mugs,broad,311,8607,192.46,32.29,4633.09
ad_reporting__keyword_report,2024-05-21,Pinterest Ads,76470,Dunder Mifflin Pinterest Ads Account 470,CAMP-7069,Back to School - Sticky Notes,ADG-4279,Sticky Notes - Awareness,KW-171894,sticky notes,exact,448,16888,244.1,40.41,3077.84
ad_reporting__keyword_report,2024-05-21,Twitter Ads,52440,Dunder Mifflin Twitter Ads Account 440,CAMP-1661,Bulk Discounts - Eco Mugs,ADG-2200,Eco Mugs - Retargeting,KW-728188,eco eco mugs,exact,545,14328,324.61,17.95,2826.69
ad_reporting__keyword_report,2024-05-22,Amazon Ads,10262,Dunder Mifflin Amazon Ads Account 262,CAMP-6166,Office Essentials - Notebooks,ADG-7587,Notebooks - Promo,KW-656110,notebooks,phrase,786,14788,670.93,104.18,12512.29
ad_reporting__keyword_report,2024-05-23,Amazon Ads,21704,Dunder Mifflin Amazon Ads Account 704,CAMP-8700,Sustainability - Envelopes,ADG-2147,Envelopes - Awareness,KW-745041,envelopes,broad,150,4657,160.67,11.75,2208.4
ad_reporting__keyword_report,2024-05-23,Apple Search Ads,68991,Dunder Mifflin Apple Search Ads Account 991,CAMP-2608,Holiday Deals - Cardstock,ADG-5395,Cardstock - Awareness,KW-756953,cardstock sale,phrase,1339,13593,707.52,141.46,25766.55
ad_reporting__keyword_report,2024-05-24,Apple Search Ads,82343,Dunder Mifflin Apple Search Ads Account 343,CAMP-7021,Brand Awareness - Printer Paper,ADG-5891,Printer Paper - Awareness,KW-698324,printer paper shop,broad,678,7890,534.1,90.5,10539.61
ad_reporting__keyword_report,2024-05-24,Google Ads,94050,Dunder Mifflin Google Ads Account 50,CAMP-2284,Sustainability - Cardstock,ADG-3552,Cardstock - Promo,KW-204885,wholesale cardstock,broad,1598,20970,2114.21,244.84,40554.07
ad_reporting__keyword_report,2024-05-24,Google Ads,54662,Dunder Mifflin Google Ads Account 662,CAMP-4795,Sustainability - Cardstock,ADG-2611,Cardstock - Promo,KW-830136,dm paper cardstock,broad,2064,27288,2737.66,252.87,22845.22
ad_reporting__keyword_report,2024-05-25,Amazon Ads,26890,Dunder Mifflin Amazon Ads Account 890,CAMP-7170,Holiday Deals - Eco Mugs,ADG-8940,Eco Mugs - Awareness,KW-545950,discount eco mugs,broad,829,17515,574.65,109.55,12866.96
ad_reporting__keyword_report,2024-05-25,Microsoft Ads,12451,Dunder Mifflin Microsoft Ads Account 451,CAMP-6617,Back to School - Eco Mugs,ADG-5735,Eco Mugs - Promo,KW-779188,discount eco mugs,exact,789,12434,486.38,84.14,14124.39
ad_reporting__keyword_report,2024-05-26,Amazon Ads,91734,Dunder Mifflin Amazon Ads Account 734,CAMP-5342,Holiday Deals - Eco Mugs,ADG-7176,Eco Mugs - Retargeting,KW-899105,dm paper eco mugs,broad,804,18105,652.64,118.82,20766.94
ad_reporting__keyword_report,2024-05-27,Google Ads,74672,Dunder Mifflin Google Ads Account 672,CAMP-1721,Brand Awareness - Sticky Notes,ADG-2012,Sticky Notes - Awareness,KW-776935,cheap sticky notes,exact,795,17669,669.13,91.01,7574.77
ad_reporting__keyword_report,2024-05-28,Amazon Ads,21865,Dunder Mifflin Amazon Ads Account 865,CAMP-3710,Bulk Discounts - Scented Candles,ADG-9575,Scented Candles - Promo,KW-308132,scented candles,broad,361,10937,390.86,21.74,2214.46
ad_reporting__keyword_report,2024-05-28,Amazon Ads,21647,Dunder Mifflin Amazon Ads Account 647,CAMP-6096,Office Essentials - Cardstock,ADG-6508,Cardstock - Awareness,KW-654079,cardstock,broad,1039,21457,1074.56,148.85,15210.97
ad_reporting__keyword_report,2024-05-28,Apple Search Ads,19313,Dunder Mifflin Apple Search Ads Account 313,CAMP-9656,Holiday Deals - Envelopes,ADG-5268,Envelopes - Retargeting,KW-133992,buy envelopes,phrase,528,9616,473.43,70.53,12119.08
ad_reporting__keyword_report,2024-05-29,Amazon Ads,27244,Dunder Mifflin Amazon Ads Account 244,CAMP-2077,Sustainability - Cardstock,ADG-8964,Cardstock - Retargeting,KW-204981,premium cardstock,phrase,741,13314,680.79,108.59,9603.2
ad_reporting__keyword_report,2024-05-29,Apple Search Ads,79509,Dunder Mifflin Apple Search Ads Account 509,CAMP-4039,Holiday Deals - Envelopes,ADG-3958,Envelopes - Awareness,KW-560671,wholesale envelopes,broad,496,6536,325.78,63.83,10600.71
ad_reporting__keyword_report,2024-05-29,Google Ads,96209,Dunder Mifflin Google Ads Account 209,CAMP-2225,Holiday Deals - Notebooks,ADG-5513,Notebooks - Awareness,KW-273335,discount notebooks,phrase,812,9679,973.58,120.44,15940.15
ad_reporting__keyword_report,2024-05-29,Microsoft Ads,62146,Dunder Mifflin Microsoft Ads Account 146,CAMP-8595,Holiday Deals - Notebooks,ADG-5879,Notebooks - Promo,KW-274095,dm paper notebooks,phrase,967,19479,704.84,129.86,25103.77
ad_reporting__keyword_report,2024-05-30,Apple Search Ads,91562,Dunder Mifflin Apple Search Ads Account 562,CAMP-9664,Bulk Discounts - Cardstock,ADG-1686,Cardstock - Promo,KW-114596,cardstock deal,broad,946,11915,871.52,85.81,11809.76
ad_reporting__keyword_report,2024-05-30,Microsoft Ads,91929,Dunder Mifflin Microsoft Ads Account 929,CAMP-3384,Back to School - Cardstock,ADG-4089,Cardstock - Retargeting,KW-796030,cardstock,exact,772,14290,641.84,101.75,12227.22
ad_reporting__keyword_report,2024-05-30,Microsoft Ads,40665,Dunder Mifflin Microsoft Ads Account 665,CAMP-5302,Back to School - Envelopes,ADG-4456,Envelopes - Awareness,KW-308993,envelopes shop,phrase,955,20360,499.09,135.81,18302.42
ad_reporting__keyword_report,2024-06-01,Amazon Ads,25191,Dunder Mifflin Amazon Ads Account 191,CAMP-6209,Sustainability - Scented Candles,ADG-5674,Scented Candles - Retargeting,KW-639238,dm supplies scented candles,broad,738,18245,474.0,54.26,4021.38
ad_reporting__keyword_report,2024-06-01,Apple Search Ads,39284,Dunder Mifflin Apple Search Ads Account 284,CAMP-1173,Holiday Deals - Printer Paper,ADG-8908,Printer Paper - Promo,KW-502701,dm supplies printer paper,broad,690,7615,455.9,61.54,12010.98
ad_reporting__keyword_report,2024-06-02,Google Ads,96128,Dunder Mifflin Google Ads Account 128,CAMP-4582,Sustainability - Printer Paper,ADG-9589,Printer Paper - Awareness,KW-564270,dunder mifflin printer paper,broad,1892,38346,1708.12,180.63,23155.71
ad_reporting__keyword_report,2024-06-03,Amazon Ads,11205,Dunder Mifflin Amazon Ads Account 205,CAMP-1484,Office Essentials - Notebooks,ADG-3595,Notebooks - Retargeting,KW-174172,notebooks bulk,broad,1411,24893,1214.98,209.99,23984.12
ad_reporting__keyword_report,2024-06-03,Amazon Ads,72385,Dunder Mifflin Amazon Ads Account 385,CAMP-8505,Holiday Deals - Envelopes,ADG-9460,Envelopes - Promo,KW-337995,envelopes,phrase,567,14587,608.33,66.87,7814.13
ad_reporting__keyword_report,2024-06-03,Apple Search Ads,43791,Dunder Mifflin Apple Search Ads Account 791,CAMP-6327,Back to School - Envelopes,ADG-5470,Envelopes - Awareness,KW-491820,dm supplies envelopes,phrase,1093,14506,784.91,169.16,19582.2
ad_reporting__keyword_report,2024-06-04,Amazon Ads,63339,Dunder Mifflin Amazon Ads Account 339,CAMP-7909,Brand Awareness - Scented Candles,ADG-5364,Scented Candles - Promo,KW-897435,dunder mifflin scented candles,broad,626,17968,546.76,85.5,14551.54
ad_reporting__keyword_report,2024-06-04,Apple Search Ads,42412,Dunder Mifflin Apple Search Ads Account 412,CAMP-6942,Office Essentials - Envelopes,ADG-3346,Envelopes - Retargeting,KW-724229,dm paper envelopes,exact,1525,17888,863.95,234.08,38939.53
ad_reporting__keyword_report,2024-06-05,Amazon Ads,79509,Dunder Mifflin Amazon Ads Account 509,CAMP-3559,Brand Awareness - Cardstock,ADG-4609,Cardstock - Awareness,KW-442072,cardstock shop,exact,309,8590,320.89,24.12,3811.77
ad_reporting__keyword_report,2024-06-05,Amazon Ads,79028,Dunder Mifflin Amazon Ads Account 28,CAMP-8782,Bulk Discounts - Printer Paper,ADG-3903,Printer Paper - Awareness,KW-320559,printer paper,phrase,359,8079,271.98,30.04,4661.93
ad_reporting__keyword_report,2024-06-05,Apple Search Ads,78088,Dunder Mifflin Apple Search Ads Account 88,CAMP-1556,Back to School - Cardstock,ADG-9253,Cardstock - Awareness,KW-760486,premium cardstock,broad,1216,14888,730.34,203.4,27017.0
ad_reporting__keyword_report,2024-06-05,Twitter Ads,18743,Dunder Mifflin Twitter Ads Account 743,CAMP-5225,Bulk Discounts - Eco Mugs,ADG-9389,Eco Mugs - Retargeting,KW-684170,premium eco mugs,broad,559,11845,261.08,41.5,2612.86
ad_reporting__keyword_report,2024-06-07,Amazon Ads,30995,Dunder Mifflin Amazon Ads Account 995,CAMP-5458,Holiday Deals - Eco Mugs,ADG-2510,Eco Mugs - Awareness,KW-390092,eco mugs online,broad,346,8353,331.04,41.86,8207.63
ad_reporting__keyword_report,2024-06-07,Amazon Ads,50401,Dunder Mifflin Amazon Ads Account 401,CAMP-7899,Bulk Discounts - Notebooks,ADG-5590,Notebooks - Promo,KW-754492,eco notebooks,exact,95,1931,61.19,6.96,932.86
ad_reporting__keyword_report,2024-06-07,Apple Search Ads,15535,Dunder Mifflin Apple Search Ads Account 535,CAMP-9506,Brand Awareness - Cardstock,ADG-9766,Cardstock - Retargeting,KW-546277,dunder mifflin cardstock,broad,924,17129,808.54,135.35,25355.73
ad_reporting__keyword_report,2024-06-07,Microsoft Ads,90675,Dunder Mifflin Microsoft Ads Account 675,CAMP-8246,Sustainability - Printer Paper,ADG-8280,Printer Paper - Promo,KW-432298,buy printer paper,broad,318,5758,168.12,35.8,3696.04
ad_reporting__keyword_report,2024-06-08,Microsoft Ads,68673,Dunder Mifflin Microsoft Ads Account 673,CAMP-1242,Sustainability - Envelopes,ADG-6279,Envelopes - Promo,KW-485722,envelopes bulk,exact,909,16836,732.94,123.83,25121.62
ad_reporting__keyword_report,2024-06-08,Microsoft Ads,70295,Dunder Mifflin Microsoft Ads Account 295,CAMP-2019,Holiday Deals - Envelopes,ADG-1502,Envelopes - Retargeting,KW-448532,envelopes,broad,818,10659,759.37,86.81,6692.33
ad_reporting__keyword_report,2024-06-08,Twitter Ads,79532,Dunder Mifflin Twitter Ads Account 532,CAMP-1822,Bulk Discounts - Eco Mugs,ADG-8944,Eco Mugs - Retargeting,KW-345429,eco eco mugs,broad,565,12898,205.13,31.13,2339.76
ad_reporting__keyword_report,2024-06-08,Twitter Ads,42157,Dunder Mifflin Twitter Ads Account 157,CAMP-3573,Office Essentials - Scented Candles,ADG-1503,Scented Candles - Awareness,KW-805478,scented candles,phrase,483,15404,330.94,30.53,4164.47
ad_reporting__keyword_report,2024-06-10,Amazon Ads,69012,Dunder Mifflin Amazon Ads Account 12,CAMP-6702,Sustainability - Cardstock,ADG-5608,Cardstock - Retargeting,KW-913091,recycled cardstock,broad,137,2468,83.67,14.16,2753.2
