source_relation,date_day,platform,account_id,account_name,campaign_id,campaign_name,ad_group_id,ad_group_name,keyword_id,keyword_text,keyword_match_type,clicks,impressions,spend,conversions,conversions_value
ad_reporting__search_report,2024-07-02,Amazon Ads,74647,Dunder Mifflin Amazon Ads Account 647,CAMP-8663,Back to School - Notebooks,ADG-7718,Notebooks - Promo,KW-978164,dunder mifflin paper notebooks eco,phrase,103,1901,122.56,11.47,2412.0
ad_reporting__search_report,2024-07-03,Amazon Ads,89330,Dunder Mifflin Amazon Ads Account 330,CAMP-3491,Back to School - Envelopes,ADG-6717,Envelopes - Awareness,KW-868746,envelopes,phrase,657,19941,435.75,40.5,3806.01
ad_reporting__search_report,2024-07-03,Amazon Ads,23997,Dunder Mifflin Amazon Ads Account 997,CAMP-5214,Holiday Deals - Notebooks,ADG-8147,Notebooks - Promo,KW-286217,dunder mifflin paper packs notebooks,broad,523,14105,602.86,76.94,8088.82
ad_reporting__search_report,2024-07-03,Amazon Ads,29972,Dunder Mifflin Amazon Ads Account 972,CAMP-5859,Holiday Deals - Eco Mugs,ADG-7421,Eco Mugs - Promo,KW-951410,eco mugs near me,broad,678,13706,539.14,103.28,19346.75
ad_reporting__search_report,2024-07-03,Amazon Ads,38807,Dunder Mifflin Amazon Ads Account 807,CAMP-6967,Brand Awareness - Envelopes,ADG-8012,Envelopes - Awareness,KW-706420,envelopes,exact,813,19967,506.24,124.67,14822.88
ad_reporting__search_report,2024-07-03,Apple Search Ads,59894,Dunder Mifflin Apple Search Ads Account 894,CAMP-2097,Back to School - Cardstock,ADG-8097,Cardstock - Awareness,KW-226212,cardstock,exact,1002,10837,852.24,98.63,9840.9
ad_reporting__search_report,2024-07-03,Apple Search Ads,36021,Dunder Mifflin Apple Search Ads Account 21,CAMP-4540,Holiday Deals - Envelopes,ADG-6953,Envelopes - Retargeting,KW-950660,envelopes,phrase,292,4179,179.59,56.41,9509.96
ad_reporting__search_report,2024-07-03,Apple Search Ads,95671,Dunder Mifflin Apple Search Ads Account 671,CAMP-7219,Office Essentials - Printer Paper,ADG-3445,Printer Paper - Retargeting,KW-874480,printer paper eco,phrase,1133,18076,944.67,150.79,17041.33
ad_reporting__search_report,2024-07-03,Google Ads,61701,Dunder Mifflin Google Ads Account 701,CAMP-8094,Office Essentials - Notebooks,ADG-1159,Notebooks - Competitor,KW-397386,dm office notebooks,broad,1115,15259,1355.11,169.41,33665.97
ad_reporting__search_report,2024-07-03,Microsoft Ads,21899,Dunder Mifflin Microsoft Ads Account 899,CAMP-6832,Office Essentials - Scented Candles,ADG-2129,Scented Candles - Retargeting,KW-570216,scented candles,phrase,1171,22839,1215.89,186.44,24819.96
ad_reporting__search_report,2024-07-04,Amazon Ads,27771,Dunder Mifflin Amazon Ads Account 771,CAMP-3395,Back to School - Notebooks,ADG-4969,Notebooks - Competitor,KW-543491,notebooks eco,broad,653,21047,583.44,43.39,5820.13
ad_reporting__search_report,2024-07-04,Amazon Ads,93545,Dunder Mifflin Amazon Ads Account 545,CAMP-4872,Sustainability - Cardstock,ADG-8701,Cardstock - Promo,KW-756240,dm office cardstock,broad,617,15378,383.16,53.86,7540.48
ad_reporting__search_report,2024-07-04,Microsoft Ads,75837,Dunder Mifflin Microsoft Ads Account 837,CAMP-5707,Holiday Deals - Scented Candles,ADG-3654,Scented Candles - Retargeting,KW-701669,scented candles compare,exact,1178,21293,688.58,120.19,26629.06
ad_reporting__search_report,2024-07-04,Microsoft Ads,76145,Dunder Mifflin Microsoft Ads Account 145,CAMP-8797,Brand Awareness - Printer Paper,ADG-1141,Printer Paper - Promo,KW-475828,fast shipping printer paper,phrase,950,12085,839.36,166.54,19136.04
ad_reporting__search_report,2024-07-05,Amazon Ads,53264,Dunder Mifflin Amazon Ads Account 264,CAMP-4224,Brand Awareness - Envelopes,ADG-7293,Envelopes - Awareness,KW-942657,envelopes,broad,889,17444,1073.64,79.68,11430.74
ad_reporting__search_report,2024-07-05,Amazon Ads,67600,Dunder Mifflin Amazon Ads Account 600,CAMP-4780,Holiday Deals - Sticky Notes,ADG-6711,Sticky Notes - Competitor,KW-171363,sticky notes,broad,755,18385,862.93,61.48,7133.16
ad_reporting__search_report,2024-07-05,Amazon Ads,37877,Dunder Mifflin Amazon Ads Account 877,CAMP-5837,Back to School - Sticky Notes,ADG-1315,Sticky Notes - Promo,KW-872408,office supplies sticky notes,broad,1258,23232,917.52,134.22,22268.65
ad_reporting__search_report,2024-07-05,Amazon Ads,64546,Dunder Mifflin Amazon Ads Account 546,CAMP-8719,Sustainability - Envelopes,ADG-6303,Envelopes - Promo,KW-979067,eco friendly envelopes,broad,1075,20078,920.83,95.44,19002.77
ad_reporting__search_report,2024-07-05,Microsoft Ads,63950,Dunder Mifflin Microsoft Ads Account 950,CAMP-2409,Back to School - Eco Mugs,ADG-9586,Eco Mugs - Competitor,KW-322788,premium eco mugs,phrase,2091,30194,2200.44,300.57,66077.26
ad_reporting__search_report,2024-07-05,Microsoft Ads,83997,Dunder Mifflin Microsoft Ads Account 997,CAMP-6905,Brand Awareness - Notebooks,ADG-4040,Notebooks - Retargeting,KW-991615,dm office notebooks bulk,broad,376,8868,377.95,30.54,3437.54
ad_reporting__search_report,2024-07-05,Microsoft Ads,77416,Dunder Mifflin Microsoft Ads Account 416,CAMP-8579,Office Essentials - Sticky Notes,ADG-9099,Sticky Notes - Awareness,KW-609580,sticky notes near me,phrase,539,10872,540.48,95.53,11073.11
ad_reporting__search_report,2024-07-06,Amazon Ads,23708,Dunder Mifflin Amazon Ads Account 708,CAMP-3371,Office Essentials - Scented Candles,ADG-7991,Scented Candles - Retargeting,KW-423157,best price scented candles,phrase,297,7462,335.79,42.24,7843.2
ad_reporting__search_report,2024-07-06,Amazon Ads,31515,Dunder Mifflin Amazon Ads Account 515,CAMP-4371,Office Essentials - Notebooks,ADG-3258,Notebooks - Awareness,KW-817357,cheap notebooks,phrase,323,9621,372.03,41.86,5968.25
ad_reporting__search_report,2024-07-06,Amazon Ads,85539,Dunder Mifflin Amazon Ads Account 539,CAMP-7235,Holiday Deals - Cardstock,ADG-4790,Cardstock - Retargeting,KW-437800,dm office cardstock,exact,514,12732,455.13,71.16,10707.02
ad_reporting__search_report,2024-07-06,Amazon Ads,54733,Dunder Mifflin Amazon Ads Account 733,CAMP-9942,Bulk Discounts - Envelopes,ADG-2155,Envelopes - Awareness,KW-340573,envelopes,phrase,395,8578,328.74,32.84,3582.45
ad_reporting__search_report,2024-07-06,Apple Search Ads,42482,Dunder Mifflin Apple Search Ads Account 482,CAMP-1234,Office Essentials - Eco Mugs,ADG-9564,Eco Mugs - Awareness,KW-892442,eco mugs,broad,1033,16700,1198.23,141.85,12732.24
ad_reporting__search_report,2024-07-06,Apple Search Ads,48096,Dunder Mifflin Apple Search Ads Account 96,CAMP-9249,Office Essentials - Cardstock,ADG-3568,Cardstock - Competitor,KW-707679,wholesale cardstock,exact,1218,15162,1380.95,126.57,17158.57
ad_reporting__search_report,2024-07-07,Amazon Ads,39696,Dunder Mifflin Amazon Ads Account 696,CAMP-7017,Bulk Discounts - Cardstock,ADG-9755,Cardstock - Awareness,KW-822024,cardstock near me,broad,1061,20773,962.38,107.59,10995.83
ad_reporting__search_report,2024-07-07,Amazon Ads,80120,Dunder Mifflin Amazon Ads Account 120,CAMP-7032,Office Essentials - Scented Candles,ADG-3217,Scented Candles - Retargeting,KW-907939,dm office scented candles,broad,809,20162,638.02,66.94,6206.57
ad_reporting__search_report,2024-07-07,Amazon Ads,74264,Dunder Mifflin Amazon Ads Account 264,CAMP-8405,Brand Awareness - Sticky Notes,ADG-6726,Sticky Notes - Promo,KW-523073,best price sticky notes bulk,exact,520,11163,426.04,59.59,6954.6
ad_reporting__search_report,2024-07-07,Google Ads,21193,Dunder Mifflin Google Ads Account 193,CAMP-8969,Holiday Deals - Printer Paper,ADG-9660,Printer Paper - Retargeting,KW-349365,office supplies printer paper,broad,2323,27102,2591.24,192.66,43235.68
ad_reporting__search_report,2024-07-07,Microsoft Ads,27672,Dunder Mifflin Microsoft Ads Account 672,CAMP-2851,Office Essentials - Cardstock,ADG-9276,Cardstock - Competitor,KW-688657,recycled cardstock premium,broad,891,16621,1022.8,73.56,9498.16
ad_reporting__search_report,2024-07-08,Amazon Ads,94770,Dunder Mifflin Amazon Ads Account 770,CAMP-3292,Sustainability - Cardstock,ADG-9495,Cardstock - Retargeting,KW-549097,cardstock eco,phrase,789,13829,767.69,90.04,8296.63
ad_reporting__search_report,2024-07-08,Apple Search Ads,16090,Dunder Mifflin Apple Search Ads Account 90,CAMP-9717,Holiday Deals - Sticky Notes,ADG-6792,Sticky Notes - Competitor,KW-263928,sticky notes online,broad,1011,13410,1131.58,99.35,19084.02
ad_reporting__search_report,2024-07-08,Google Ads,44195,Dunder Mifflin Google Ads Account 195,CAMP-6181,Holiday Deals - Scented Candles,ADG-9338,Scented Candles - Promo,KW-811486,dunder mifflin scented candles,broad,577,8173,481.74,96.85,19050.78
ad_reporting__search_report,2024-07-10,Apple Search Ads,20731,Dunder Mifflin Apple Search Ads Account 731,CAMP-6074,Holiday Deals - Eco Mugs,ADG-7706,Eco Mugs - Awareness,KW-345700,discount eco mugs,phrase,1032,14581,1198.18,102.38,10057.2
ad_reporting__search_report,2024-07-10,Microsoft Ads,63664,Dunder Mifflin Microsoft Ads Account 664,CAMP-1309,Sustainability - Eco Mugs,ADG-2780,Eco Mugs - Awareness,KW-990825,eco mugs,broad,1022,14449,986.19,146.16,28881.33
ad_reporting__search_report,2024-07-11,Apple Search Ads,10454,Dunder Mifflin Apple Search Ads Account 454,CAMP-4868,Office Essentials - Notebooks,ADG-3098,Notebooks - Promo,KW-326776,dunder mifflin notebooks,broad,1005,13585,989.07,102.68,19574.64
ad_reporting__search_report,2024-07-11,Apple Search Ads,62150,Dunder Mifflin Apple Search Ads Account 150,CAMP-9685,Back to School - Printer Paper,ADG-1726,Printer Paper - Retargeting,KW-357154,printer paper,broad,1104,15830,628.48,161.54,19314.0
ad_reporting__search_report,2024-07-11,Google Ads,48625,Dunder Mifflin Google Ads Account 625,CAMP-5632,Back to School - Notebooks,ADG-7963,Notebooks - Competitor,KW-483125,notebooks,broad,1138,16024,1613.9,146.74,13582.01
ad_reporting__search_report,2024-07-11,Microsoft Ads,98677,Dunder Mifflin Microsoft Ads Account 677,CAMP-6198,Office Essentials - Scented Candles,ADG-6946,Scented Candles - Awareness,KW-932171,scented candles,broad,859,16986,810.67,108.12,20452.36
ad_reporting__search_report,2024-07-12,Apple Search Ads,96224,Dunder Mifflin Apple Search Ads Account 224,CAMP-5561,Bulk Discounts - Envelopes,ADG-5826,Envelopes - Promo,KW-888942,dm office envelopes bulk,exact,918,11867,1076.11,128.92,17810.86
ad_reporting__search_report,2024-07-12,Apple Search Ads,69112,Dunder Mifflin Apple Search Ads Account 112,CAMP-7001,Bulk Discounts - Sticky Notes,ADG-7950,Sticky Notes - Retargeting,KW-389896,premium sticky notes,phrase,1020,16026,906.65,134.92,15618.65
ad_reporting__search_report,2024-07-12,Google Ads,78444,Dunder Mifflin Google Ads Account 444,CAMP-8840,Brand Awareness - Cardstock,ADG-2520,Cardstock - Promo,KW-719199,best price cardstock,broad,1769,29999,2017.63,256.71,42880.19
ad_reporting__search_report,2024-07-12,Google Ads,93669,Dunder Mifflin Google Ads Account 669,CAMP-9859,Sustainability - Eco Mugs,ADG-1049,Eco Mugs - Promo,KW-927851,eco mugs buy,broad,1798,26249,1892.08,252.87,58852.75
ad_reporting__search_report,2024-07-12,Microsoft Ads,58211,Dunder Mifflin Microsoft Ads Account 211,CAMP-3930,Sustainability - Cardstock,ADG-8779,Cardstock - Awareness,KW-462846,cardstock eco,broad,253,4180,265.97,36.53,3678.83
ad_reporting__search_report,2024-07-13,Amazon Ads,31214,Dunder Mifflin Amazon Ads Account 214,CAMP-2433,Holiday Deals - Sticky Notes,ADG-5409,Sticky Notes - Promo,KW-618201,sticky notes reviews,broad,447,11807,525.96,45.76,5074.78
ad_reporting__search_report,2024-07-13,Amazon Ads,27500,Dunder Mifflin Amazon Ads Account 500,CAMP-9017,Holiday Deals - Eco Mugs,ADG-8651,Eco Mugs - Retargeting,KW-971610,eco mugs buy,phrase,821,15223,985.76,106.39,16995.43
ad_reporting__search_report,2024-07-13,Google Ads,88508,Dunder Mifflin Google Ads Account 508,CAMP-2257,Brand Awareness - Envelopes,ADG-2756,Envelopes - Awareness,KW-378590,envelopes,phrase,2656,31819,2611.85,363.21,69273.18
ad_reporting__search_report,2024-07-13,Google Ads,14708,Dunder Mifflin Google Ads Account 708,CAMP-3090,Brand Awareness - Eco Mugs,ADG-1544,Eco Mugs - Awareness,KW-483875,eco mugs premium,broad,1880,21375,2142.75,268.71,59395.05
ad_reporting__search_report,2024-07-13,Google Ads,56566,Dunder Mifflin Google Ads Account 566,CAMP-5393,Bulk Discounts - Sticky Notes,ADG-9946,Sticky Notes - Awareness,KW-151701,dm office sticky notes,exact,1598,20258,1357.92,162.45,36204.72
ad_reporting__search_report,2024-07-13,Microsoft Ads,52991,Dunder Mifflin Microsoft Ads Account 991,CAMP-8919,Sustainability - Sticky Notes,ADG-9384,Sticky Notes - Competitor,KW-456582,sticky notes,exact,1271,21649,725.36,171.44,22028.42
ad_reporting__search_report,2024-07-14,Amazon Ads,49200,Dunder Mifflin Amazon Ads Account 200,CAMP-4828,Holiday Deals - Printer Paper,ADG-4943,Printer Paper - Competitor,KW-978392,dm office printer paper,exact,1420,23794,1499.34,217.5,26841.95
ad_reporting__search_report,2024-07-14,Amazon Ads,84862,Dunder Mifflin Amazon Ads Account 862,CAMP-7453,Sustainability - Sticky Notes,ADG-8203,Sticky Notes - Retargeting,KW-534901,eco friendly sticky notes,exact,378,10998,478.27,50.27,6682.11
ad_reporting__search_report,2024-07-14,Microsoft Ads,72679,Dunder Mifflin Microsoft Ads Account 679,CAMP-4032,Sustainability - Sticky Notes,ADG-6992,Sticky Notes - Awareness,KW-647946,best price sticky notes,exact,2573,35843,1607.56,274.02,47223.74
ad_reporting__search_report,2024-07-14,Microsoft Ads,90572,Dunder Mifflin Microsoft Ads Account 572,CAMP-8415,Back to School - Eco Mugs,ADG-6697,Eco Mugs - Awareness,KW-480788,eco mugs price,broad,1604,20918,1824.46,281.97,33450.07
ad_reporting__search_report,2024-07-15,Amazon Ads,32720,Dunder Mifflin Amazon Ads Account 720,CAMP-9458,Brand Awareness - Printer Paper,ADG-5249,Printer Paper - Promo,KW-176475,printer paper compare bulk,phrase,628,11326,462.83,74.06,6015.18
ad_reporting__search_report,2024-07-15,Google Ads,46733,Dunder Mifflin Google Ads Account 733,CAMP-1879,Back to School - Eco Mugs,ADG-1359,Eco Mugs - Retargeting,KW-387318,premium eco mugs,broad,1450,19595,2028.65,173.83,38467.31
ad_reporting__search_report,2024-07-15,Google Ads,46205,Dunder Mifflin Google Ads Account 205,CAMP-6409,Bulk Discounts - Sticky Notes,ADG-6948,Sticky Notes - Awareness,KW-568133,sticky notes,broad,937,16804,840.8,84.88,13647.21
ad_reporting__search_report,2024-07-15,Google Ads,30424,Dunder Mifflin Google Ads Account 424,CAMP-6870,Bulk Discounts - Printer Paper,ADG-5807,Printer Paper - Awareness,KW-511943,dunder mifflin paper printer paper,broad,1330,17815,1265.19,185.98,20968.01
ad_reporting__search_report,2024-07-16,Amazon Ads,98644,Dunder Mifflin Amazon Ads Account 644,CAMP-9929,Holiday Deals - Eco Mugs,ADG-3282,Eco Mugs - Promo,KW-513747,dunder mifflin paper eco mugs eco,broad,378,12235,334.31,33.64,7030.24
ad_reporting__search_report,2024-07-16,Google Ads,18176,Dunder Mifflin Google Ads Account 176,CAMP-6269,Sustainability - Sticky Notes,ADG-2282,Sticky Notes - Awareness,KW-695776,dm office sticky notes,broad,2664,34901,2276.47,310.9,43254.42
ad_reporting__search_report,2024-07-16,Google Ads,62248,Dunder Mifflin Google Ads Account 248,CAMP-6675,Back to School - Sticky Notes,ADG-1483,Sticky Notes - Retargeting,KW-289823,dunder mifflin paper sticky notes,broad,1620,23833,1585.21,141.45,19587.39
ad_reporting__search_report,2024-07-16,Microsoft Ads,53515,Dunder Mifflin Microsoft Ads Account 515,CAMP-1628,Sustainability - Cardstock,ADG-2640,Cardstock - Awareness,KW-142680,bulk cardstock,broad,366,5151,269.68,26.29,5086.4
ad_reporting__search_report,2024-07-16,Microsoft Ads,25960,Dunder Mifflin Microsoft Ads Account 960,CAMP-9642,Brand Awareness - Sticky Notes,ADG-8836,Sticky Notes - Retargeting,KW-386667,dm office sticky notes premium,exact,508,11317,315.86,40.49,6181.06
ad_reporting__search_report,2024-07-17,Apple Search Ads,99736,Dunder Mifflin Apple Search Ads Account 736,CAMP-7795,Back to School - Eco Mugs,ADG-5153,Eco Mugs - Promo,KW-447609,dunder mifflin eco mugs premium,broad,1625,20367,1844.57,164.97,29171.41
ad_reporting__search_report,2024-07-17,Apple Search Ads,43366,Dunder Mifflin Apple Search Ads Account 366,CAMP-8556,Back to School - Printer Paper,ADG-4920,Printer Paper - Competitor,KW-233648,printer paper deal,exact,671,10039,436.19,126.13,23968.63
ad_reporting__search_report,2024-07-18,Amazon Ads,69695,Dunder Mifflin Amazon Ads Account 695,CAMP-9942,Holiday Deals - Eco Mugs,ADG-4130,Eco Mugs - Retargeting,KW-666742,eco mugs,broad,517,15666,339.61,31.14,3641.89
ad_reporting__search_report,2024-07-18,Google Ads,46413,Dunder Mifflin Google Ads Account 413,CAMP-3426,Office Essentials - Notebooks,ADG-6546,Notebooks - Promo,KW-946357,notebooks,phrase,586,7349,572.29,90.83,12225.04
ad_reporting__search_report,2024-07-18,Google Ads,26185,Dunder Mifflin Google Ads Account 185,CAMP-8624,Back to School - Cardstock,ADG-5091,Cardstock - Awareness,KW-835197,cardstock compare,broad,2049,33533,1765.21,280.73,61562.33
ad_reporting__search_report,2024-07-18,Microsoft Ads,79631,Dunder Mifflin Microsoft Ads Account 631,CAMP-1427,Bulk Discounts - Printer Paper,ADG-2226,Printer Paper - Competitor,KW-950627,discount printer paper,phrase,986,18237,1119.88,109.99,19990.44
ad_reporting__search_report,2024-07-18,Microsoft Ads,19455,Dunder Mifflin Microsoft Ads Account 455,CAMP-3474,Office Essentials - Scented Candles,ADG-1831,Scented Candles - Retargeting,KW-699579,scented candles,broad,919,18429,902.73,150.54,15517.69
ad_reporting__search_report,2024-07-19,Apple Search Ads,72594,Dunder Mifflin Apple Search Ads Account 594,CAMP-2484,Brand Awareness - Envelopes,ADG-2686,Envelopes - Awareness,KW-484073,envelopes,broad,952,14412,538.99,156.84,28560.67
ad_reporting__search_report,2024-07-19,Microsoft Ads,27474,Dunder Mifflin Microsoft Ads Account 474,CAMP-4147,Brand Awareness - Cardstock,ADG-8131,Cardstock - Promo,KW-697146,cardstock buy,broad,819,14908,783.34,114.45,22530.69
ad_reporting__search_report,2024-07-20,Amazon Ads,66206,Dunder Mifflin Amazon Ads Account 206,CAMP-8880,Sustainability - Eco Mugs,ADG-8887,Eco Mugs - Competitor,KW-901503,dm office eco mugs,phrase,575,17453,549.64,61.72,9810.9
ad_reporting__search_report,2024-07-20,Apple Search Ads,94512,Dunder Mifflin Apple Search Ads Account 512,CAMP-3565,Sustainability - Cardstock,ADG-7105,Cardstock - Promo,KW-952084,cardstock,phrase,228,2941,184.86,24.89,5015.7
ad_reporting__search_report,2024-07-20,Google Ads,41430,Dunder Mifflin Google Ads Account 430,CAMP-1181,Sustainability - Notebooks,ADG-8133,Notebooks - Competitor,KW-417934,durable notebooks,broad,1422,17661,1360.72,134.42,18302.02
ad_reporting__search_report,2024-07-20,Google Ads,65177,Dunder Mifflin Google Ads Account 177,CAMP-2672,Office Essentials - Notebooks,ADG-9496,Notebooks - Promo,KW-856950,dunder mifflin paper notebooks,phrase,1992,25095,2687.14,323.73,55129.23
ad_reporting__search_report,2024-07-20,Microsoft Ads,75090,Dunder Mifflin Microsoft Ads Account 90,CAMP-5934,Holiday Deals - Notebooks,ADG-2180,Notebooks - Awareness,KW-256959,notebooks bulk,broad,1881,31895,1392.54,144.96,32895.6
ad_reporting__search_report,2024-07-21,Amazon Ads,74211,Dunder Mifflin Amazon Ads Account 211,CAMP-3716,Sustainability - Printer Paper,ADG-8231,Printer Paper - Awareness,KW-535341,wholesale printer paper packs,phrase,944,18677,813.0,95.2,15264.58
ad_reporting__search_report,2024-07-21,Amazon Ads,21139,Dunder Mifflin Amazon Ads Account 139,CAMP-7905,Sustainability - Printer Paper,ADG-2899,Printer Paper - Competitor,KW-992226,fast shipping printer paper,exact,342,5865,339.52,45.17,9913.57
ad_reporting__search_report,2024-07-21,Apple Search Ads,66457,Dunder Mifflin Apple Search Ads Account 457,CAMP-5704,Back to School - Eco Mugs,ADG-9471,Eco Mugs - Promo,KW-373913,fast shipping eco mugs,exact,1541,15459,1096.74,201.48,22747.33
ad_reporting__search_report,2024-07-21,Google Ads,20856,Dunder Mifflin Google Ads Account 856,CAMP-3386,Office Essentials - Scented Candles,ADG-1991,Scented Candles - Awareness,KW-286001,cheap scented candles,exact,780,11654,1053.26,124.46,21758.98
ad_reporting__search_report,2024-07-21,Google Ads,89752,Dunder Mifflin Google Ads Account 752,CAMP-5452,Back to School - Printer Paper,ADG-6252,Printer Paper - Retargeting,KW-648881,printer paper,phrase,1682,20975,1490.56,318.92,39603.68
ad_reporting__search_report,2024-07-21,Google Ads,87169,Dunder Mifflin Google Ads Account 169,CAMP-6733,Sustainability - Sticky Notes,ADG-1395,Sticky Notes - Competitor,KW-814135,dunder mifflin sticky notes,broad,233,3966,202.81,26.35,3292.62
ad_reporting__search_report,2024-07-21,Microsoft Ads,75877,Dunder Mifflin Microsoft Ads Account 877,CAMP-3132,Brand Awareness - Cardstock,ADG-2821,Cardstock - Competitor,KW-422626,cardstock,phrase,152,3280,160.04,18.95,1696.69
ad_reporting__search_report,2024-07-22,Amazon Ads,38113,Dunder Mifflin Amazon Ads Account 113,CAMP-6904,Sustainability - Scented Candles,ADG-2736,Scented Candles - Competitor,KW-918126,dm office scented candles,broad,543,9101,717.98,62.12,10061.82
ad_reporting__search_report,2024-07-22,Apple Search Ads,54400,Dunder Mifflin Apple Search Ads Account 400,CAMP-3885,Sustainability - Cardstock,ADG-3615,Cardstock - Promo,KW-486552,dunder mifflin cardstock,broad,714,8608,662.63,118.16,22705.03
ad_reporting__search_report,2024-07-22,Google Ads,79865,Dunder Mifflin Google Ads Account 865,CAMP-7737,Back to School - Notebooks,ADG-6982,Notebooks - Promo,KW-271283,premium notebooks,exact,795,13669,1024.65,142.02,16167.67
ad_reporting__search_report,2024-07-23,Amazon Ads,32799,Dunder Mifflin Amazon Ads Account 799,CAMP-5533,Office Essentials - Printer Paper,ADG-7088,Printer Paper - Promo,KW-251441,cheap printer paper packs,broad,539,14879,511.64,63.83,13532.7
ad_reporting__search_report,2024-07-23,Amazon Ads,47180,Dunder Mifflin Amazon Ads Account 180,CAMP-7557,Back to School - Cardstock,ADG-8355,Cardstock - Retargeting,KW-296616,discount cardstock bulk,broad,710,12912,688.89,72.72,11827.06
ad_reporting__search_report,2024-07-23,Amazon Ads,16633,Dunder Mifflin Amazon Ads Account 633,CAMP-8427,Sustainability - Sticky Notes,ADG-9783,Sticky Notes - Promo,KW-121968,sticky notes,exact,975,16512,727.25,141.44,20182.93
ad_reporting__search_report,2024-07-23,Amazon Ads,86729,Dunder Mifflin Amazon Ads Account 729,CAMP-8562,Holiday Deals - Envelopes,ADG-1689,Envelopes - Competitor,KW-299862,envelopes,broad,711,12710,940.54,89.74,7583.45
ad_reporting__search_report,2024-07-23,Apple Search Ads,60402,Dunder Mifflin Apple Search Ads Account 402,CAMP-5630,Holiday Deals - Cardstock,ADG-7578,Cardstock - Retargeting,KW-921275,eco friendly cardstock,broad,659,9114,402.95,53.06,7383.55
ad_reporting__search_report,2024-07-23,Google Ads,47608,Dunder Mifflin Google Ads Account 608,CAMP-9299,Holiday Deals - Cardstock,ADG-2362,Cardstock - Awareness,KW-864321,cardstock,broad,1529,19155,2220.76,243.58,36954.09
ad_reporting__search_report,2024-07-24,Apple Search Ads,75303,Dunder Mifflin Apple Search Ads Account 303,CAMP-6066,Brand Awareness - Cardstock,ADG-3688,Cardstock - Retargeting,KW-158102,premium cardstock,phrase,1092,17825,970.32,111.49,12242.15
ad_reporting__search_report,2024-07-24,Google Ads,11251,Dunder Mifflin Google Ads Account 251,CAMP-1957,Office Essentials - Eco Mugs,ADG-8227,Eco Mugs - Competitor,KW-924152,cheap eco mugs premium,phrase,2184,26893,2345.62,322.62,47479.62
ad_reporting__search_report,2024-07-24,Microsoft Ads,27317,Dunder Mifflin Microsoft Ads Account 317,CAMP-2205,Bulk Discounts - Printer Paper,ADG-4227,Printer Paper - Awareness,KW-591728,discount printer paper,broad,1580,29407,883.31,152.82,26188.2
ad_reporting__search_report,2024-07-24,Microsoft Ads,12529,Dunder Mifflin Microsoft Ads Account 529,CAMP-3537,Back to School - Eco Mugs,ADG-4695,Eco Mugs - Awareness,KW-359736,dunder mifflin paper eco mugs,broad,962,23287,692.15,83.99,13126.09
ad_reporting__search_report,2024-07-25,Amazon Ads,71115,Dunder Mifflin Amazon Ads Account 115,CAMP-6216,Back to School - Notebooks,ADG-7855,Notebooks - Retargeting,KW-541751,dm office notebooks,broad,94,2895,92.03,12.44,1937.83
ad_reporting__search_report,2024-07-25,Amazon Ads,34990,Dunder Mifflin Amazon Ads Account 990,CAMP-6521,Bulk Discounts - Envelopes,ADG-8045,Envelopes - Retargeting,KW-652091,envelopes buy,phrase,682,20963,894.77,103.18,12519.91
ad_reporting__search_report,2024-07-25,Amazon Ads,47497,Dunder Mifflin Amazon Ads Account 497,CAMP-9693,Bulk Discounts - Envelopes,ADG-6828,Envelopes - Awareness,KW-676178,dunder mifflin paper envelopes,broad,905,16529,697.01,63.5,13784.27
ad_reporting__search_report,2024-07-25,Microsoft Ads,26430,Dunder Mifflin Microsoft Ads Account 430,CAMP-7207,Bulk Discounts - Sticky Notes,ADG-1105,Sticky Notes - Promo,KW-266193,bulk sticky notes,phrase,704,13267,509.23,100.14,15394.8
ad_reporting__search_report,2024-07-25,Microsoft Ads,66757,Dunder Mifflin Microsoft Ads Account 757,CAMP-7739,Holiday Deals - Notebooks,ADG-1889,Notebooks - Awareness,KW-114286,dm office notebooks,phrase,605,8414,489.07,46.67,7853.39
ad_reporting__search_report,2024-07-26,Amazon Ads,70606,Dunder Mifflin Amazon Ads Account 606,CAMP-5361,Holiday Deals - Scented Candles,ADG-9577,Scented Candles - Competitor,KW-318269,office supplies scented candles,phrase,905,17278,978.07,79.59,17326.17
ad_reporting__search_report,2024-07-26,Amazon Ads,80561,Dunder Mifflin Amazon Ads Account 561,CAMP-6683,Brand Awareness - Cardstock,ADG-7293,Cardstock - Competitor,KW-102751,best price cardstock,broad,289,8021,232.77,25.99,4425.98
ad_reporting__search_report,2024-07-26,Google Ads,94635,Dunder Mifflin Google Ads Account 635,CAMP-1952,Back to School - Sticky Notes,ADG-4973,Sticky Notes - Promo,KW-977179,sticky notes,phrase,782,14014,584.87,124.43,24789.13
ad_reporting__search_report,2024-07-26,Google Ads,62496,Dunder Mifflin Google Ads Account 496,CAMP-6285,Sustainability - Scented Candles,ADG-2703,Scented Candles - Promo,KW-140363,scented candles price,phrase,790,9685,974.95,87.04,12465.62
ad_reporting__search_report,2024-07-26,Microsoft Ads,95210,Dunder Mifflin Microsoft Ads Account 210,CAMP-1037,Office Essentials - Envelopes,ADG-8482,Envelopes - Promo,KW-551023,envelopes,phrase,1092,14811,735.97,96.78,9319.69
